entry_idx,exit_idx,entry_time,exit_time,dir,entry_price,exit_price,qty,pnl_net,equity_after,exit_reason,holding_bars,rsi_entry,pos_range_entry,vol_ratio_entry,chg_2h_before,ema50_dist,entry_type,timing,coin
1940,1943,2026-01-21 05:00:00,2026-01-21 05:45:00,S,89386.98994,90015.75360601001,0.02237126455810041,-14.868931564494401,10124.680888168847,SL,3,58.07403926747627,0.9425721410758879,0.4624027169097745,0.40840172735316926,0.07530633809326408,CONTRA,EARLY,BTC
1949,1968,2026-01-21 07:15:00,2026-01-21 12:00:00,S,89478.676185,88587.29716262722,0.022348341361974965,19.12494684342549,10143.805835012272,TP,19,53.741928555538564,0.5618349904064263,0.535146899569772,0.03763180904035046,0.04971847970489686,CONTRA,MID,BTC
1974,1976,2026-01-21 13:30:00,2026-01-21 14:00:00,S,88793.578965,89501.8080794417,0.022520772597624736,-16.752936806725575,10127.052898205546,SL,2,41.1085839121719,0.4161128947957901,1.2716032105690889,-0.6437587893524888,-0.5772421774178438,FOLLOW,MID,BTC
1982,1986,2026-01-21 15:30:00,2026-01-21 16:30:00,S,89967.00292500001,88343.75833778361,0.02222703808047299,35.287255237831275,10162.340153443378,TP,4,64.11131215572722,0.7852839585508855,0.792678934611934,1.5765730204021722,0.8242976024868419,CONTRA,EARLY,BTC
1999,2095,2026-01-21 19:45:00,2026-01-22 19:45:00,S,89998.4982,89746.359935,0.022219259654268318,4.803566043927507,10167.143719487305,TIMEOUT,96,66.94897969499344,0.9182086034177944,1.2957372515291798,2.75879722857435,1.4827661692573344,CONTRA,EARLY,BTC
2146,2154,2026-01-23 08:30:00,2026-01-23 10:30:00,S,89276.906455,89083.660545,0.022398849595084796,3.5294717701698355,10170.673191257474,SIGNAL_FLIP,8,39.16060799721745,0.2311251314405919,2.970467075705342,-0.3245188015569833,-0.30440836435570184,FOLLOW,LATE,BTC
2187,2283,2026-01-23 18:45:00,2026-01-24 18:45:00,S,90687.29486499999,89365.00274000001,0.022050497845115098,28.363151092855265,10199.03634235033,TIMEOUT,96,59.803624609135646,0.7340712945591006,0.5394877169485346,0.452158660731139,0.8293016578194163,CONTRA,EARLY,BTC
2288,2317,2026-01-24 20:00:00,2026-01-25 03:15:00,S,89272.707085,88995.14473696263,0.022399903232418035,5.41873321094736,10204.455075561276,TP,29,48.252430701380625,0.7139150178397786,0.3547647264778232,-0.049786588947375865,-0.09152586999210136,FOLLOW,MID,BTC
2322,2338,2026-01-25 04:30:00,2026-01-25 08:30:00,S,88920.759885,88544.97657050235,0.02248856175527722,7.652636439938351,10212.107712001214,TP,16,43.523332875593624,0.4692849949647533,0.8172024516020132,-0.0848402959983674,-0.20400805958479257,FOLLOW,MID,BTC
2344,2353,2026-01-25 10:00:00,2026-01-25 12:15:00,S,88348.245775,88714.39197971878,0.022634292084222202,-9.088997635162945,10203.018714366051,SL,9,39.34962052716148,0.3906771450102233,0.7530532529477397,-0.2853438556933541,-0.4635988538060567,FOLLOW,MID,BTC
2358,2368,2026-01-25 13:30:00,2026-01-25 16:00:00,S,88637.802335,88093.25348119289,0.022560351761004654,11.487790735678837,10214.50650510173,TP,10,57.51446565486752,0.977829162132749,0.7485115661572149,0.2698616479174909,0.03832839407839845,CONTRA,EARLY,BTC
2373,2378,2026-01-25 17:15:00,2026-01-25 18:30:00,S,87808.22679,86863.15689451969,0.022773492565593353,20.726966747134625,10235.233471848866,TP,5,31.808728966470458,0.23726924416578982,0.8078175015636077,-0.9641800298734626,-0.8041835047903311,FOLLOW,LATE,BTC
2383,2405,2026-01-25 19:45:00,2026-01-26 01:15:00,S,86654.19992,87644.88024022238,0.02307678106596267,-23.666165198700924,10211.567306650164,SL,22,26.62682023905323,0.13672157340129895,1.5802157448178042,-1.5781079779659146,-1.8637415969245785,FOLLOW,LATE,BTC
2411,2443,2026-01-26 02:45:00,2026-01-26 10:45:00,S,87564.8633,87863.877605,0.022836785494073853,-7.6297712480532605,10203.93753540211,SIGNAL_FLIP,32,56.216954967858285,0.7857180445192883,0.826276445142858,0.8137461351666486,0.18307338238397838,CONTRA,EARLY,BTC
2475,2512,2026-01-26 18:45:00,2026-01-27 04:00:00,S,87958.60423,88979.79142285448,0.022734558119761106,-24.02076283502343,10179.916772567087,SL,37,61.16976462976271,0.7480390587481937,0.6212582335515782,0.8934749495886019,0.677179859003026,CONTRA,EARLY,BTC
2517,2556,2026-01-27 05:15:00,2026-01-27 15:00:00,S,88406.637015,87596.57916034352,0.0226193424783335,17.526760636947355,10197.443533204034,TP,39,49.06475881831609,0.3494636762554956,0.8138082770846731,-0.279714130129638,0.16027388840103224,FOLLOW,MID,BTC
2562,2577,2026-01-27 16:30:00,2026-01-27 20:15:00,S,88324.94927,89101.70713031916,0.02264026208367388,-18.38939873348628,10179.054134470547,SL,15,63.62544537721819,0.9470007227174176,1.53030499290027,1.2233389473876422,0.7059545184244793,CONTRA,EARLY,BTC
2654,2663,2026-01-28 15:30:00,2026-01-28 17:45:00,S,89211.316295,90024.5777483319,0.022415317731525015,-19.03303977801137,10160.021094692536,SL,9,46.97202730563325,0.38399698530336,0.8759801021093496,-0.9932371341207613,0.028802909803490467,FOLLOW,MID,BTC
2676,2747,2026-01-28 21:00:00,2026-01-29 14:45:00,S,89086.635,87438.45958277941,0.02244668911335578,36.203600410864816,10196.224695103401,TP,71,44.287915524934625,0.19680217724103102,1.1355937303392645,-0.17909893089131934,-0.31851719434789827,FOLLOW,LATE,BTC
2757,2790,2026-01-29 17:15:00,2026-01-30 01:30:00,S,85185.62023999999,83211.76401665945,0.0234746192416759,45.54491038538769,10241.76960548879,TP,33,30.1981194111047,0.199427285743506,1.1653915808871207,-0.5055370292120553,-2.378489713306926,FOLLOW,LATE,BTC
2805,2859,2026-01-30 05:15:00,2026-01-30 18:45:00,S,82924.259495,83989.27115093073,0.024114776691139147,-26.487534759880894,10215.282070728908,SL,54,50.730704433386094,0.6361057788728749,0.36929572081490913,1.0876430917536428,-0.7634719373498319,CONTRA,MID,BTC
2873,2937,2026-01-30 22:15:00,2026-01-31 14:15:00,S,83962.703705,82018.29817361762,0.023816527002582903,45.51836863950872,10260.800439368417,TP,64,54.27206173302618,0.7488254427177449,0.2629190626608281,-0.027523886801772424,0.5113414931991982,FOLLOW,MID,BTC
2944,2948,2026-01-31 16:00:00,2026-01-31 17:00:00,S,81256.40971,79666.36209135188,0.024609750875491887,38.338621910254496,10299.13906127867,TP,4,25.200614267762433,0.11946703723382053,1.753759770135481,-1.767343100676444,-2.08595819132723,FOLLOW,LATE,BTC
2955,3051,2026-01-31 18:45:00,2026-02-01 18:45:00,S,77507.17218000001,78007.59938500001,0.02580019298544353,-13.713580687858943,10285.425480590811,TIMEOUT,96,22.042322481998653,0.3374646897427932,1.5163788707036314,-2.8935183744205895,-4.153449001405529,FOLLOW,LATE,BTC
3063,3073,2026-02-01 21:45:00,2026-02-02 00:15:00,S,76804.177645,78061.53231641895,0.02603634413277494,-33.54334630580017,10251.882134285011,SL,10,36.573687939562,0.08589537413679162,1.8276858309984279,-0.8470050192889933,-1.5985058995031676,FOLLOW,LATE,BTC
3084,3110,2026-02-02 03:00:00,2026-02-02 09:30:00,S,76435.632935,77334.39842000001,0.026161881876487138,-24.317979132524602,10227.564155152488,SIGNAL_FLIP,26,35.782395901408236,0.08054316984191208,1.2811736065002075,-1.2266782662148534,-2.007294778592629,FOLLOW,LATE,BTC
3119,3133,2026-02-02 11:45:00,2026-02-02 15:15:00,S,77785.030495,78864.78545632529,0.025708031317523753,-28.563806035874464,10199.000349116614,SL,14,62.99023397963699,0.8661431591664203,0.7460731103372034,0.06450699147633188,0.9331838654151319,CONTRA,EARLY,BTC
3151,3208,2026-02-02 19:45:00,2026-02-03 10:00:00,L,78516.87576500002,78339.64729,0.025476051874336825,-5.314298806345711,10193.686050310267,SIGNAL_FLIP,57,47.85727565433286,0.4364487022390519,0.41975278077784417,-0.8077347954312919,0.28143405630656365,CONTRA,MID,BTC
3224,3226,2026-02-03 14:00:00,2026-02-03 14:30:00,S,78248.66094,78397.05779500002,0.025555708889808897,-4.593025303908838,10189.093025006357,SIGNAL_FLIP,2,49.84530920925242,0.6685483870967742,0.7682854485538056,0.16845137293624024,-0.05869916533137356,CONTRA,MID,BTC
3237,3243,2026-02-03 17:15:00,2026-02-03 18:45:00,S,75658.94945500001,73573.98730405571,0.026430448934390373,54.317626957802034,10243.41065196416,TP,6,30.736888181229524,0.07749117371568759,1.474566482419078,-2.361518661518658,-2.5039885107649975,FOLLOW,LATE,BTC
3259,3330,2026-02-03 22:45:00,2026-02-04 16:30:00,S,75760.93415500001,73352.84613595676,0.026394869893087577,62.77400218774035,10306.184654151899,TP,71,46.52688714440742,0.690388192980281,0.24654119785935055,-0.9935642055215133,-1.0095281110361216,FOLLOW,MID,BTC
3342,3381,2026-02-04 19:30:00,2026-02-05 05:15:00,S,73116.930815,70163.89240936321,0.027349342726920918,79.97993217340903,10386.164586325309,TP,39,45.574489283105564,0.43448072962636153,0.4090863605463429,1.162203966589903,-1.4350824445846972,CONTRA,MID,BTC
3391,3420,2026-02-05 07:45:00,2026-02-05 15:00:00,S,71112.631505,68767.55762630455,0.028120180025392523,65.1572084216898,10451.321794746998,TP,29,40.76665374281998,0.3574545248484184,0.6056400280464465,0.029988018937743277,-1.8511175028643911,CONTRA,MID,BTC
3425,3441,2026-02-05 16:15:00,2026-02-05 20:15:00,S,67006.94745,63504.58532370515,0.029843174119999403,103.74262708686204,10555.06442183386,TP,16,41.01874252590896,0.35234064935685816,1.1137243941516437,-2.7893612802072587,-2.83322630876588,FOLLOW,MID,BTC
3462,3519,2026-02-06 01:30:00,2026-02-06 15:45:00,L,64069.208940000004,68890.81316367691,0.03122092551311591,149.70471933187753,10704.769141165738,TP,57,52.86817222361525,0.9619964180984435,0.4961426083928375,1.978947766688166,-1.2612130475762604,FOLLOW,LATE,BTC
3525,3580,2026-02-06 17:15:00,2026-02-07 07:00:00,L,70187.92661,68496.72855576916,0.02849920344726365,-48.98827785765743,10655.78086330808,SL,55,84.59061559876668,0.9760957792207786,1.3386415526970192,4.051848154781124,5.503994853626871,FOLLOW,LATE,BTC
3585,3681,2026-02-07 08:15:00,2026-02-08 08:15:00,L,68219.83144000001,70157.4748,0.02932138584598062,56.00290571274386,10711.783769020823,TIMEOUT,96,34.61986387353982,0.2523873873873887,0.9549110460485449,-2.574479211938896,-1.7590879729391513,CONTRA,EARLY,BTC
3686,3740,2026-02-08 09:30:00,2026-02-08 23:00:00,L,70423.061875,71718.8500325334,0.02840404757677969,35.99814735031128,10747.781916371136,TP,54,60.22164460662041,0.5973487031700254,1.4201047873277333,0.9008775566611282,0.8418185009161308,FOLLOW,MID,BTC
3745,3778,2026-02-09 00:15:00,2026-02-09 08:30:00,L,70581.58565000001,69462.09099594213,0.02834025307845999,-32.5205364636202,10715.261379907515,SL,33,42.867520239502355,0.22022038798340465,0.7389353136613404,-0.5360181308556422,-0.4038952018163574,CONTRA,EARLY,BTC
3791,3814,2026-02-09 11:45:00,2026-02-09 17:30:00,L,68886.73146,70382.98839866027,0.029037522286298356,42.63878468353567,10757.90016459105,TP,23,32.256178218445534,0.21088926309036868,0.5857585560628785,-0.9888199114789997,-1.6239581872641833,CONTRA,EARLY,BTC
3819,3865,2026-02-09 18:45:00,2026-02-10 06:15:00,L,70412.56030000001,69122.77340884716,0.028408283855572286,-37.43342399064285,10720.466740600408,SL,46,59.230563020794214,0.7704564557979735,0.32219976682009,0.47224018581251137,0.8036443916956626,FOLLOW,LATE,BTC
3871,3898,2026-02-10 07:45:00,2026-02-10 14:30:00,L,68926.73746,68176.54096813002,0.029020668520120033,-22.566969474772552,10697.899771125636,SL,27,33.463448297921815,0.16541453360814065,0.6429247413364072,-0.7681303689532348,-1.1582851415391853,CONTRA,EARLY,BTC
3905,3926,2026-02-10 16:15:00,2026-02-10 21:30:00,L,69652.44630000001,68444.95086735887,0.028718302173975474,-35.47040326454182,10662.429367861094,SL,21,57.363094031621436,0.7937203166226944,0.9134525373409909,0.30501864083114505,0.37197344732834775,FOLLOW,LATE,BTC
3932,3953,2026-02-10 23:00:00,2026-02-11 04:15:00,L,68672.99940500001,67905.79768053131,0.029127896223131337,-23.142622818089226,10639.286745043004,SL,21,45.21720978861225,0.29187221997573326,0.33759433769508007,-0.16991303766429322,-0.4163312474626464,CONTRA,MID,BTC
3959,3961,2026-02-11 05:45:00,2026-02-11 06:15:00,L,67420.31153,66676.73517145097,0.02966910052187948,-22.85694947913892,10616.429795563865,SL,2,27.76478850259629,0.024604931281208102,0.622824507619192,-1.1384781549551248,-1.6500651273181888,CONTRA,EARLY,BTC
3966,3992,2026-02-11 07:30:00,2026-02-11 14:00:00,L,66972.944435,68295.50917746343,0.02986728472034515,38.69339744070058,10655.123193004565,TP,26,37.24864610027225,0.2649907451250503,0.9313223791083332,-0.42056012377966745,-1.4450831828755135,CONTRA,EARLY,BTC
3999,4095,2026-02-11 15:45:00,2026-02-12 15:45:00,L,66740.0095,67096.93395,0.029971527049303164,9.895311293571284,10665.018504298136,TIMEOUT,96,43.5692701180131,0.24843679494617465,0.9668587521354783,-1.3865941308906837,-1.1335369828523119,CONTRA,EARLY,BTC
4106,4181,2026-02-12 18:30:00,2026-02-13 13:15:00,L,65286.99158,67302.30469444257,0.030638569056270798,60.93384076485153,10725.952345062988,TP,75,32.802367190325214,0.09803268765133216,0.6681500294207107,-1.2575881783691734,-2.283772980002383,CONTRA,EARLY,BTC
4186,4188,2026-02-13 14:30:00,2026-02-13 15:00:00,L,67294.992735,68428.49431452129,0.02972435122887899,32.885740548366066,10758.838085611354,TP,2,63.74016736074662,0.6591764705882387,4.028627860374804,0.3771395848929604,0.8038873678630981,FOLLOW,MID,BTC
4193,4289,2026-02-13 16:15:00,2026-02-14 16:15:00,L,69030.453015,69383.890855,0.028977066101034333,9.4394233339563,10768.277508945312,TIMEOUT,96,80.63785790871455,0.9030911596770995,0.7363619128835064,2.613666088031752,2.6960720992962854,FOLLOW,LATE,BTC
4294,4349,2026-02-14 17:30:00,2026-02-15 07:15:00,L,69805.06919000001,70841.45907271834,0.028655512031016725,28.892223096508484,10797.16973204182,TP,55,52.85698234648183,0.6428571428571462,0.47719448655770685,-0.11570146159010086,0.3383181468558993,CONTRA,MID,BTC
4355,4371,2026-02-15 08:45:00,2026-02-15 12:45:00,L,70298.64321500002,69647.64687448242,0.028454318725360337,-19.32007263065843,10777.849659411162,SL,16,54.96805059848551,0.4732372111396493,0.612961042412171,0.049594856913870444,0.47939863971673,FOLLOW,MID,BTC
4376,4391,2026-02-15 14:00:00,2026-02-15 17:45:00,L,68917.53608,68170.97859864582,0.02902454315369076,-22.464276136308513,10755.385383274854,SL,15,25.803007430401614,0.09952018976764514,1.2345786821483833,-1.8086603718751704,-1.475596669092267,CONTRA,EARLY,BTC
4396,4465,2026-02-15 19:00:00,2026-02-16 12:15:00,L,68430.263,69568.9615145949,0.029231218941829874,32.478768479742214,10787.864151754597,TP,69,25.766900680997118,0.10546484505164269,2.4538164200761607,-1.2684009398567175,-1.6870377672394898,CONTRA,EARLY,BTC
4471,4478,2026-02-16 13:45:00,2026-02-16 15:30:00,L,68403.45898000001,67462.27906375237,0.029242673248217662,-28.31723223526283,10759.546919519335,SL,7,40.99820164107957,0.0909420477497573,1.5994872728627447,-0.6017211143328094,-0.6124231485373812,CONTRA,EARLY,BTC
4483,4570,2026-02-16 16:45:00,2026-02-17 14:30:00,L,67897.18305,66979.72840797999,0.029460721493069365,-27.823589915937262,10731.723329603397,SL,87,39.94367523522413,0.21112237407808773,0.4754978136538484,-0.7789526326025364,-0.901652794621732,CONTRA,EARLY,BTC
4575,4641,2026-02-17 15:45:00,2026-02-18 08:15:00,L,66989.14686500002,68370.4398632165,0.0298600608249439,40.43712384522442,10772.160453448621,TP,66,42.528630662638086,0.4401816118047706,1.4723900474542022,-1.089048869911735,-0.8142775544116796,CONTRA,MID,BTC
4647,4650,2026-02-18 09:45:00,2026-02-18 10:30:00,L,68256.736975,67799.6834132744,0.029305532151831962,-14.191639008689528,10757.968814439932,SL,3,59.86021960566088,0.6424942263279378,0.5442362319544756,0.07344473430632714,0.5003164334951561,FOLLOW,MID,BTC
4655,4666,2026-02-18 11:45:00,2026-02-18 14:30:00,L,67530.92812000001,66962.37420005312,0.02962050212675205,-17.637604424441115,10740.33121001549,SL,11,35.6100942008968,0.22001713306681642,0.7669694240871711,-1.1493004385836114,-0.5955864877704095,CONTRA,EARLY,BTC
4674,4682,2026-02-18 16:30:00,2026-02-18 18:30:00,L,67240.18451500002,66329.39054279441,0.02974857987716811,-27.889528268354866,10712.441681747136,SL,8,44.81151259866446,0.3172236195951588,0.6338843252903777,0.10801002333016285,-0.5077338854453878,FOLLOW,EARLY,BTC
4687,4783,2026-02-18 19:45:00,2026-02-19 19:45:00,L,66128.617805,67012.846565,0.030248628602800722,25.941238019682725,10738.382919766818,TIMEOUT,96,28.79581913510854,0.12434758356906331,0.7972169482716142,-1.516015623255007,-1.53543124003722,CONTRA,EARLY,BTC
4788,4884,2026-02-19 21:00:00,2026-02-20 21:00:00,L,67128.66779,67672.84755,0.029797999362322813,15.41210504784066,10753.795024814659,TIMEOUT,96,57.93143874035931,0.8389676481279552,0.4406126388963439,0.17598921038111115,0.4676654818363318,FOLLOW,LATE,BTC
4897,4993,2026-02-21 00:15:00,2026-02-22 00:15:00,L,67987.496595,67810.02696999999,0.029421586323669813,-6.020513604188823,10747.77451121047,TIMEOUT,96,54.8438499112582,0.5563130624488727,0.8081872506188205,-0.007952871870386957,0.3506713353480054,CONTRA,MID,BTC
4998,5046,2026-02-22 01:30:00,2026-02-22 13:30:00,L,68093.41248,67718.69825571809,0.029375822523030646,-11.805457041650616,10735.96905416882,SL,48,49.28241199400186,0.5178681454097329,0.8924442162799925,0.10804628791174498,-0.07684664216191338,FOLLOW,MID,BTC
5052,5091,2026-02-22 15:00:00,2026-02-23 00:45:00,L,67430.11300000001,67033.19955136991,0.029664787896766538,-12.572118396332796,10723.396935772487,SL,39,24.809094659090114,0.12486772486772486,1.3139033107785003,-0.8262881781191833,-0.7527924251312931,CONTRA,EARLY,BTC
5096,5116,2026-02-23 02:00:00,2026-02-23 07:00:00,L,64396.858080000005,65811.55231866922,0.031062074449580042,43.13442909738196,10766.531364869868,TP,20,20.137631315602114,0.14004921034561696,1.5454182107478207,-4.250012205026699,-3.484223515279343,CONTRA,EARLY,BTC
5124,5156,2026-02-23 09:00:00,2026-02-23 17:00:00,L,65648.84585000001,65030.0112885431,0.030469690275598347,-19.652046279943942,10746.879318589925,SL,32,55.14427413612046,0.853274139844615,0.7325565801108155,0.04577835368262395,-0.19536921739755092,FOLLOW,LATE,BTC
5168,5199,2026-02-23 20:00:00,2026-02-24 03:45:00,L,64283.541085000004,63344.384992341256,0.031116829692923564,-30.01783547829574,10716.861483111628,SL,31,27.061871825996032,0.027008749313158466,0.9687606307579775,-1.251148675258884,-2.183049998154229,CONTRA,EARLY,BTC
5204,5238,2026-02-24 05:00:00,2026-02-24 13:30:00,L,63347.60071500001,62444.634680500865,0.03157657081598596,-29.306988418605634,10687.554494693022,SL,34,37.00634616090381,0.29648473635522665,0.5649577522181799,-0.2967890535273021,-1.4255891983668088,CONTRA,EARLY,BTC
5243,5260,2026-02-24 14:45:00,2026-02-24 19:00:00,L,63313.995675000006,64507.13452637346,0.03159333064790023,36.88757119424943,10724.442065887271,TP,17,59.688688401584976,0.7257789159197615,3.4887722705784823,0.7722130418202688,0.04838502515097181,FOLLOW,LATE,BTC
5266,5284,2026-02-24 20:30:00,2026-02-25 01:00:00,L,64447.56568500001,65540.44981996153,0.031037634683936006,33.11363442509866,10757.55570031237,TP,18,63.87166823630932,0.7599355022289674,0.40363442893130336,0.19630181676322245,0.9055384949990107,FOLLOW,LATE,BTC
5289,5296,2026-02-25 02:15:00,2026-02-25 04:00:00,L,66216.53099000001,65285.540918443316,0.030208468642099123,-28.91827962584959,10728.63742068652,SL,7,75.84319773279151,0.9184270393240159,0.7028385237390185,3.3590522830325487,2.6160997144858764,FOLLOW,LATE,BTC
5305,5331,2026-02-25 06:15:00,2026-02-25 12:45:00,L,64972.24437500001,66124.99104319792,0.03078699249567058,34.682385102613765,10763.319805789133,TP,26,46.795236697302656,0.17302880605632665,0.4423658753684917,-0.8658021864708432,0.24225766028255924,CONTRA,MID,BTC
5336,5342,2026-02-25 14:00:00,2026-02-25 15:30:00,L,66219.431425,67258.1290486155,0.03020714550026809,30.569695029286713,10793.889500818419,TP,6,75.4707468172842,0.8424742808465974,1.1953290750055063,1.5011303922766617,1.614285352088156,FOLLOW,LATE,BTC
5348,5366,2026-02-25 17:00:00,2026-02-25 21:30:00,L,68260.137485,69762.04828572371,0.02930407224039889,43.203180182522274,10837.09268100094,TP,18,83.31188844845101,0.9555063291139222,1.761125554839372,2.484680299478814,3.463516655177512,FOLLOW,LATE,BTC
5375,5443,2026-02-25 23:45:00,2026-02-26 16:45:00,L,67680.45054500001,66570.12240366418,0.02955506329955682,-33.609375336759776,10803.48330566418,SL,68,43.22886541605383,0.16195741195741195,0.7777853841214254,-1.3382369595581478,0.16652296597119495,CONTRA,EARLY,BTC
5451,5518,2026-02-26 18:45:00,2026-02-27 11:30:00,L,67234.583675,66312.25205647203,0.02975105802200091,-28.234973430051948,10775.248332234129,SL,67,48.70924282638293,0.4479045240077681,0.3574191655642743,0.9781243010449137,-0.4636049338527766,FOLLOW,MID,BTC
5528,5539,2026-02-27 14:00:00,2026-02-27 16:45:00,L,66249.936,65532.53684402773,0.030193236714975844,-22.45639041488757,10752.791941819241,SL,11,40.30101233445032,0.26402046608306384,0.6226988637981027,0.4937773741716889,-0.933551019279177,FOLLOW,EARLY,BTC
5546,5593,2026-02-27 18:30:00,2026-02-28 06:15:00,L,65560.63262,64783.08490245905,0.030510687893969254,-24.518891029413705,10728.273050789827,SL,47,39.52339966444342,0.3717741935483871,0.29274237984202006,-0.24231280878901362,-1.1250155061663016,CONTRA,MID,BTC
5599,5642,2026-02-28 07:45:00,2026-02-28 18:30:00,L,64036.904095000005,65642.18159483762,0.031236675605562002,49.33338381283121,10777.606434602658,TP,43,32.75731431106109,0.27233856305972737,0.7595954632952646,-2.700179686570492,-2.313897796108942,CONTRA,EARLY,BTC
5650,5733,2026-02-28 20:30:00,2026-03-01 17:15:00,L,66733.908585,65686.54967585597,0.029974267091701777,-32.187656920419634,10745.418777682238,SL,83,74.90614804472473,0.8841241258009138,0.7177747373951308,1.6934639756104541,2.434360440434254,FOLLOW,LATE,BTC
5749,5752,2026-03-01 21:15:00,2026-03-01 22:00:00,L,65481.320725000005,66703.05643015896,0.030547642867507236,36.513561770478,10781.932339452716,TP,3,38.71257186038301,0.26243892711137373,0.5648343757788671,-0.6368895780189732,-1.0268828929559106,CONTRA,EARLY,BTC
5758,5820,2026-03-01 23:30:00,2026-03-02 15:00:00,L,65619.541455,67293.06334819311,0.0304832974392506,50.20414274817526,10832.13648220089,TP,62,47.821185305540396,0.37634523175279394,0.5656791074812673,0.13439139895046193,-0.5130889586241343,FOLLOW,MID,BTC
5825,5865,2026-03-02 16:15:00,2026-03-03 02:15:00,L,69626.54241500002,68229.86417333136,0.02872898654190625,-40.91724537819063,10791.2192368227,SL,40,74.78127179167026,0.9119168683526853,0.9395373444858001,5.780915579868773,3.8441800906050005,FOLLOW,LATE,BTC
5870,5890,2026-03-03 03:30:00,2026-03-03 08:30:00,L,68397.35806500001,67643.22052218001,0.029245281639373504,-22.850673841628996,10768.368562981072,SL,20,38.71672050698707,0.1845696424487244,0.5257113175717312,-0.8831266713531072,-0.19935595416624724,CONTRA,EARLY,BTC
5895,5904,2026-03-03 09:45:00,2026-03-03 12:00:00,L,66513.9756,67777.58405227259,0.03007337904486948,37.19325575430447,10805.561818735376,TP,9,22.807273976064362,0.15005237430167745,0.9477950886817711,-2.236334044142574,-2.0064933215949963,CONTRA,EARLY,BTC
5909,5915,2026-03-03 13:15:00,2026-03-03 14:45:00,L,66951.741255,66096.23364114443,0.029876743494712563,-26.354789580629205,10779.207029154746,SL,6,45.215150111000014,0.4648123518186558,0.4644446723999421,0.4125816443085295,-0.7493175768188177,FOLLOW,MID,BTC
5921,5987,2026-03-03 16:15:00,2026-03-04 08:45:00,L,68447.36556500001,70530.23830945704,0.029223915098681854,60.05740230612148,10839.264431460868,TP,66,70.0874398024373,0.9370182170140698,1.5397108387697374,2.5517673191311596,1.9406033594882224,FOLLOW,LATE,BTC
5994,6015,2026-03-04 10:30:00,2026-03-04 15:45:00,L,71501.423605,73342.59757373706,0.02797566676504776,50.6976477919872,10889.962079252855,TP,21,72.02980133424393,0.8429828624363137,0.5848160926941883,2.0235028054505833,3.049529212009724,FOLLOW,LATE,BTC
6021,6072,2026-03-04 17:15:00,2026-03-05 06:00:00,L,73503.12381500001,72102.38591828881,0.027213809375429467,-38.91191022321745,10851.050169029637,SL,51,63.25059777487024,0.7779722505091619,1.2218380076886042,0.10078032768003897,2.6352755480178884,FOLLOW,LATE,BTC
6100,6106,2026-03-05 13:00:00,2026-03-05 14:30:00,L,72853.12633,72032.6721399293,0.027456611689377863,-23.322506727273012,10827.727662302364,SL,6,47.41474574855863,0.5072416063199418,1.0164771524966045,-0.713069245762199,0.000458313970803286,CONTRA,MID,BTC
6122,6147,2026-03-05 18:30:00,2026-03-06 00:45:00,L,70793.71746500001,70860.76929,0.028255332134365405,1.0940726712728808,10828.821734973637,SIGNAL_FLIP,25,38.535808984934825,0.13669358497414177,0.3214686731309869,-0.5343985771813164,-1.3805791555734832,CONTRA,EARLY,BTC
6164,6192,2026-03-06 05:00:00,2026-03-06 12:00:00,L,70588.78673,69881.85379129146,0.028337361961625545,-20.828728043866338,10807.99300692977,SL,28,36.5821110302206,0.2493619193465992,1.0816640977463174,-0.7384235045340137,-0.9126846893417118,CONTRA,EARLY,BTC
6219,6268,2026-03-06 18:45:00,2026-03-07 07:00:00,L,68412.46033,67481.32166707127,0.02923882565180652,-28.020075942824768,10779.972930986945,SL,49,37.12641719822083,0.2823783359497621,0.4589478037349483,-0.389123259396984,-1.7242620026406845,CONTRA,EARLY,BTC
6273,6312,2026-03-07 08:15:00,2026-03-07 18:00:00,L,67853.676525,67411.56397593669,0.02947961116392875,-13.830819375872423,10766.142111611072,SL,39,47.58016362292693,0.5978352375225566,1.5279175259360966,0.09890774015715031,-0.37238657242506557,FOLLOW,MID,BTC
6320,6355,2026-03-07 20:00:00,2026-03-08 04:45:00,L,67052.65639000002,66581.03352216711,0.029831778600471936,-14.866655106315672,10751.275456504756,SL,35,31.49993091945261,0.30385250891381504,1.2324044155461618,-0.5739235419619515,-0.8340512211742016,CONTRA,EARLY,BTC
91,110,2026-01-01 22:45:00,2026-01-02 03:30:00,L,1.87128065,1.8860989762601568,1068.9470871191877,15.03671869043788,10015.036718690439,TP,19,65.88473877546919,0.956521739130439,0.9317320731865801,0.24053880692751495,0.6421659039950891,FOLLOW,LATE,XRP
121,135,2026-01-02 06:15:00,2026-01-02 09:45:00,L,1.8755812950000001,1.891037934031466,1066.4960273022982,15.681027233679501,10030.717745924117,TP,14,50.316824870622185,0.33195020746887366,0.4857850971788172,-0.0852151682999569,0.1725749885528303,CONTRA,MID,XRP
261,288,2026-01-03 17:15:00,2026-01-04 00:00:00,L,1.996999505,2.0215991940428992,1001.6527269995493,23.835297544038305,10054.553043468155,TP,27,42.76772392944549,0.2620967741935537,0.5158961376803254,-0.3637813325359951,-0.3021105696298393,CONTRA,EARLY,XRP
